bitmask,channel_names_active,ownership_pct,mean_alpha,solve_time
925,SS+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),82.0450,0.503812,504.7
926,Bequests+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),37.5966,0.323686,118.5
927,SS+Bequests+Medical+R-S+Pessimism+Age needs+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),80.5692,0.400218,482.2
928,State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),78.2150,0.571680,16.4
929,SS+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),100.0000,0.998556,63.1
930,Bequests+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),78.1448,0.564912,15.4
931,SS+Bequests+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),100.0000,0.979571,61.0
932,Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),42.3050,0.411413,121.6
933,SS+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),98.5945,0.803619,488.4
934,Bequests+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),42.1996,0.400172,112.8
935,SS+Bequests+Medical+R-S+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),98.6999,0.768619,471.8
936,Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),64.0197,0.507836,16.5
937,SS+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),99.2621,0.834013,63.8
938,Bequests+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),63.5980,0.483609,16.4
939,SS+Bequests+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),99.0162,0.740654,62.3
940,Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),39.9157,0.377389,124.2
941,SS+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),91.9185,0.618893,481.7
942,Bequests+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),39.6346,0.352361,111.5
943,SS+Bequests+Medical+R-S+Pessimism+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),91.2157,0.535471,479.6
944,Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),70.0984,0.534062,15.6
945,SS+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),100.0000,0.962453,66.3
946,Bequests+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),69.9227,0.524185,15.9
947,SS+Bequests+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),100.0000,0.934280,64.4
948,Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),40.8995,0.392593,125.6
949,SS+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),96.8025,0.733074,516.1
950,Bequests+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),40.6887,0.377779,115.5
951,SS+Bequests+Medical+R-S+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),96.8025,0.685762,488.4
952,Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),59.6978,0.483106,15.9
953,SS+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),89.7751,0.681658,67.2
954,Bequests+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),59.5221,0.451230,16.9
955,SS+Bequests+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),89.1075,0.549368,61.4
956,Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),38.6507,0.359677,121.8
957,SS+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),82.9585,0.511441,511.3
958,Bequests+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),37.9480,0.326479,122.5
959,SS+Bequests+Medical+R-S+Pessimism+Age needs+State utility+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),80.6746,0.399972,474.5
960,Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),40.5833,0.400035,16.7
961,SS+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),76.0014,0.726072,63.1
962,Bequests+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),40.5481,0.391149,15.6
963,SS+Bequests+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),75.6149,0.694982,65.6
964,Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),25.1230,0.232020,119.8
965,SS+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),56.6409,0.413566,501.7
966,Bequests+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),24.8770,0.217934,113.5
967,SS+Bequests+Medical+R-S+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),54.8840,0.365348,471.0
968,Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),38.0534,0.367077,15.9
969,SS+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),58.2572,0.493840,64.3
970,Bequests+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),37.8777,0.336420,15.2
971,SS+Bequests+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),54.8138,0.338967,64.9
972,Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),22.4526,0.197649,118.4
973,SS+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),44.5186,0.298921,487.6
974,Bequests+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),21.6093,0.165924,114.0
975,SS+Bequests+Medical+R-S+Pessimism+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),38.6859,0.182987,469.5
976,Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),39.2129,0.384691,16.2
977,SS+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),65.6711,0.600843,63.1
978,Bequests+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),39.2129,0.372691,15.4
979,SS+Bequests+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),64.4765,0.545924,61.9
980,Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),23.7175,0.213433,123.3
981,SS+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),49.8243,0.357734,502.8
982,Bequests+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),23.3310,0.196082,116.2
983,SS+Bequests+Medical+R-S+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),48.6999,0.303145,471.8
984,Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),36.5074,0.343085,15.7
985,SS+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),52.3190,0.408124,63.0
986,Bequests+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),36.2614,0.304322,15.6
987,SS+Bequests+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),46.8377,0.213609,65.7
988,Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),21.1876,0.180474,123.0
989,SS+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),37.9129,0.236117,499.0
990,Bequests+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),20.1335,0.142038,118.5
991,SS+Bequests+Medical+R-S+Pessimism+Age needs+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),28.6015,0.099758,473.8
992,State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),40.4076,0.398120,15.4
993,SS+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),75.4392,0.716244,65.6
994,Bequests+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),40.3373,0.387885,15.0
995,SS+Bequests+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),74.5257,0.676961,61.6
996,Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),25.3338,0.235074,118.9
997,SS+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),57.3788,0.424125,500.3
998,Bequests+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),25.1581,0.220963,116.1
999,SS+Bequests+Medical+R-S+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),56.4652,0.376100,472.6
1000,Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),37.9480,0.364993,16.2
1001,SS+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),57.6599,0.482375,64.4
1002,Bequests+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),37.7020,0.330755,15.2
1003,SS+Bequests+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),53.7948,0.310615,60.9
1004,Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),22.6634,0.200158,120.6
1005,SS+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),45.5025,0.305755,507.3
1006,Bequests+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),21.8552,0.167818,114.3
1007,SS+Bequests+Medical+R-S+Pessimism+State utility+Loads+Inflation+Public-care aversion (LTC)+Source-dependent utility (SDU),38.7561,0.176683,468.2
